T2,SP2,Y2,YN2
6408,0,0,16
6421,0,0,16
6434,0,0,16
6449,0,12,4
6463,0,0,16
6477,0,12,4
6492,0,12,4
6506,0,12,4
6520,0,0,16
6534,0,12,4
6548,0,0,16
6561,0,0,16
6575,0,0,16
6589,0,12,4
6603,0,9,7
6617,0,0,16
6631,0,12,4
6644,0,0,16
6659,0,0,16
6673,0,13,3
6687,0,12,4
6702,0,8,8
6715,0,12,4
6729,0,13,3
6744,0,0,16
6757,0,0,16
6771,0,12,4
6786,0,0,16
6799,0,0,16
6812,0,0,16
6825,0,0,16
6839,0,0,16
6853,0,12,4
6867,0,0,16
6881,0,0,16
6895,0,13,3
6909,0,12,4
6924,0,13,3
6938,0,12,4
6952,0,0,16
6967,0,12,4
6980,0,0,16
6994,0,0,16
7009,0,12,4
7022,0,0,16
7035,0,0,16
7050,0,12,4
7064,0,12,4
7078,0,0,16
7092,0,0,16
7106,0,12,4
7120,0,12,4
7135,0,13,3
7149,0,0,16
7163,0,12,4
7178,0,12,4
7192,0,0,16
7205,0,12,4
7221,0,10,6
7234,0,0,16
7247,0,0,16
7262,0,12,4
7277,0,12,4
7291,0,12,4
7306,0,4,12
7318,0,0,16
7332,0,0,16
7346,0,0,16
7359,0,0,16
7372,0,0,16
7386,0,0,16
7400,0,13,3
7414,0,0,16
7429,0,12,4
7443,0,12,4
7457,0,13,3
7473,0,12,4
7486,0,0,16
7500,0,13,3
7514,0,0,16
7528,0,0,16
7542,0,12,4
7556,0,0,16
7569,0,0,16
7582,0,0,16
7597,0,13,3
7611,0,0,16
7624,0,0,16
7638,0,0,16
7651,0,0,16
7665,0,0,16
7680,0,12,4
7694,0,12,4
7708,0,12,4
7723,0,0,16
7737,0,13,3
7750,0,0,16
7763,0,0,16
7778,0,12,4
7792,0,12,4
7806,0,0,16
7821,0,13,3
7834,0,0,16
7847,0,0,16
7862,0,0,16
7875,0,0,16
7889,0,12,4
7903,0,0,16
7917,0,12,4
7931,0,0,16
7946,0,13,3
7959,0,0,16
7972,0,0,16
7987,0,0,16
8000,0,13,3
8015,0,11,5
8029,0,0,16
8042,0,0,16
8056,0,13,3
8072,0,12,4
8086,0,12,4
8099,0,0,16
8114,0,7,9
8127,0,13,3
8141,0,0,16
8155,0,0,16
8169,0,12,4
8183,0,11,5
8198,0,0,16
8211,0,0,16
8224,0,0,16
8239,0,12,4
8253,0,0,16
8266,0,0,16
8280,0,0,16
8294,0,12,4
8308,0,12,4
8323,0,12,4
8337,0,0,16
8351,0,12,4
8365,0,0,16
8378,0,0,16
8392,0,0,16
8406,0,0,16
8420,0,12,4
8434,0,12,4
8448,0,0,16
8462,0,0,16
8475,0,6,10
8488,0,0,16
8503,0,12,4
8517,0,12,4
8531,0,12,4
8546,0,0,16
8559,0,0,16
8572,0,0,16
8587,0,0,16
8600,0,13,3
8615,0,12,4
8630,0,12,4
8644,0,9,7
8657,0,12,4
8673,0,12,4
8687,0,12,4
8700,0,0,16
8715,0,11,5
8729,0,0,16
8742,0,0,16
8756,0,0,16
8770,0,12,4
8784,0,0,16
8798,0,12,4
8812,0,0,16
8826,0,12,4
8840,0,0,16
8854,0,0,16
8867,0,0,16
8882,0,12,4
8895,0,0,16
8908,0,0,16
8923,0,12,4
8937,0,0,16
8951,0,12,4
8966,0,12,4
8979,0,0,16
8993,0,0,16
9008,0,12,4
9021,0,0,16
9035,0,12,4
9050,0,12,4
9064,0,12,4
9079,0,12,4
9094,0,12,4
9108,0,12,4
9122,0,0,16
9137,0,12,4
9150,0,0,16
9164,0,12,4
9178,0,0,16
9192,0,0,16
9206,0,12,4
9220,0,0,16
9234,0,12,4
9248,0,12,4
9263,0,13,3
9277,0,0,16
9290,0,0,16
9305,0,12,4
9319,0,0,16
9332,0,12,4
9348,0,12,4
9361,0,0,16
9375,0,12,4
9390,0,12,4
9405,0,12,4
9419,0,12,4
9434,0,12,4
9447,0,0,16
9461,0,0,16
9476,0,11,5
9490,0,12,4
9504,0,12,4
9519,0,12,4
9533,0,0,16
9547,0,12,4
9562,0,12,4
9575,0,0,16
9589,0,12,4
9605,0,12,4
9619,0,12,4
9633,0,12,4
9648,0,12,4
9662,0,13,3
9677,0,12,4
9692,0,12,4
9706,0,12,4
9720,0,12,4
9736,0,11,5
9749,0,7,9
9763,0,12,4
9777,0,0,16
9791,0,0,16
9805,0,12,4
9820,0,12,4
9834,0,12,4
9848,0,7,9
9862,0,12,4
9876,0,0,16
9890,0,12,4
9904,0,0,16
9918,0,12,4
9932,0,0,16
9947,0,12,4
9961,0,12,4
9974,0,0,16
9989,0,0,16
10003,0,12,4
10018,0,12,4
10033,0,0,16
10047,0,0,16
10062,0,12,4
10079,0,12,4
10093,0,0,16
10108,0,12,4
10124,0,12,4
10140,0,12,4
10156,0,11,5
10171,0,12,4
10186,0,0,16
10202,0,12,4
10216,0,0,16
10231,0,12,4
10247,0,12,4
10262,0,12,4
10278,0,12,4
10294,0,12,4
10309,0,2,14
10323,0,13,3
10340,0,12,4
10355,0,12,4
10370,0,0,16
10385,0,0,16
10399,0,12,4
10683,40,13,3
10685,40,3,13
10686,40,9,7
10688,40,3,13
10689,40,3,13
10696,40,13,3
10713,40,12,4
10729,40,13,3
10746,40,13,3
10763,40,13,3
10779,40,12,4
10796,40,13,3
10813,40,13,3
10829,40,13,3
10846,40,13,3
10862,40,13,3
10880,40,13,3
10896,40,13,3
10912,40,14,2
10929,40,14,2
10946,40,15,1
10962,40,13,3
10979,40,14,2
10995,40,14,2
11013,40,13,3
11029,40,13,3
11045,40,15,1
11063,40,15,1
11079,40,13,3
11096,40,13,3
11112,40,15,1
11128,40,13,3
11146,40,13,3
11162,40,14,2
11179,40,14,2
11195,40,14,2
11212,40,14,2
11229,40,15,1
11245,40,15,1
11262,40,15,1
11279,40,13,3
11295,40,15,1
11312,40,12,4
11328,40,14,2
11345,40,14,2
11362,40,14,2
11378,40,15,1
11396,40,14,2
11412,40,15,1
11428,40,13,3
11445,40,13,3
11461,40,13,3
11479,40,13,3
11495,40,16,0
11511,40,15,1
11529,40,15,1
11545,40,15,1
11561,40,15,1
11578,40,16,0
11594,40,13,3
11612,40,13,3
11628,40,13,3
11644,40,13,3
11661,40,13,3
11678,40,13,3
11695,40,13,3
11711,40,13,3
11727,40,13,3
11745,40,13,3
11761,40,13,3
11778,40,13,3
11794,40,13,3
11811,40,13,3
11828,40,13,3
11844,40,13,3
11860,40,13,3
11878,40,13,3
11894,40,13,3
11911,40,13,3
11927,40,13,3
11944,40,13,3
11961,40,13,3
11977,40,13,3
11994,40,13,3
12011,40,13,3
12027,40,12,4
12044,40,13,3
12060,40,13,3
12078,40,13,3
12094,40,13,3
12110,40,13,3
12127,40,13,3
12144,40,13,3
12161,40,13,3
12177,40,13,3
12193,40,13,3
12211,40,13,3
12227,40,13,3
12243,40,13,3
12260,40,13,3
12277,40,13,3
12294,40,13,3
12310,40,13,3
12326,40,13,3
12344,40,13,3
12360,40,13,3
12377,40,13,3
12393,40,13,3
12410,40,13,3
12427,40,13,3
12443,40,13,3
12460,40,13,3
12477,40,13,3
12493,40,13,3
12510,40,13,3
12526,40,13,3
12544,40,13,3
12560,40,13,3
12576,40,13,3
12593,40,13,3
12610,40,13,3
12626,40,13,3
12643,40,15,1
12659,40,13,3
12677,40,13,3
12693,40,13,3
12709,40,13,3
12726,40,13,3
12743,40,13,3
12760,40,13,3
12776,40,13,3
12792,40,13,3
12810,40,13,3
12826,40,13,3
12843,40,13,3
12859,40,13,3
12876,40,13,3
12893,40,13,3
12909,40,13,3
12925,40,13,3
12943,40,13,3
12959,40,13,3
12976,40,13,3
12992,40,13,3
13009,40,13,3
13026,40,13,3
13042,40,13,3
13059,40,13,3
13076,40,13,3
13092,40,13,3
13109,40,13,3
13125,40,13,3
13143,40,13,3
13159,40,13,3
13175,40,13,3
13192,40,13,3
13209,40,13,3
13225,40,13,3
13242,40,13,3
13258,40,13,3
13276,40,13,3
13292,40,13,3
13308,40,12,4
13325,40,13,3
13342,40,13,3
13359,40,12,4
13375,40,13,3
13391,40,13,3
13409,40,13,3
13425,40,13,3
13442,40,13,3
13458,40,13,3
13475,40,13,3
13492,40,13,3
13508,40,13,3
13524,40,13,3
13542,40,13,3
13558,40,13,3
13575,40,13,3
13591,40,13,3
13608,40,13,3
13625,40,12,4
13641,40,12,4
13658,40,13,3
13675,40,12,4
13691,40,12,4
13708,40,12,4
13724,40,13,3
13742,40,12,4
13758,40,12,4
13774,40,12,4
13791,40,13,3
13808,40,12,4
13825,40,12,4
13841,40,13,3
13857,40,13,3
13875,40,13,3
13891,40,12,4
13907,40,13,3
13924,40,13,3
13941,40,13,3
13958,40,13,3
13974,40,12,4
13990,40,13,3
14008,40,12,4
14024,40,13,3
14041,40,12,4
14057,40,13,3
14074,40,12,4
14091,40,13,3
14107,40,13,3
14124,40,13,3
14141,40,13,3
14157,40,13,3
14174,40,13,3
14190,40,13,3
14208,40,13,3
14224,40,12,4
14240,40,12,4
14257,40,13,3
14274,40,12,4
14290,40,12,4
14307,40,13,3
14323,40,13,3
14341,40,13,3
14357,40,13,3
14373,40,12,4
14390,40,13,3
14407,40,12,4
14424,40,13,3
14440,40,12,4
14456,40,13,3
14474,40,13,3
14490,40,12,4
14507,40,13,3
14523,40,13,3
14540,40,12,4
14557,40,13,3
14573,40,13,3
14589,40,13,3
14607,40,13,3
14623,40,12,4
14640,40,12,4
14656,40,12,4
14673,40,13,3
14690,40,12,4
14706,40,12,4
14723,40,13,3
14740,40,12,4
14756,40,12,4
14773,40,12,4
14789,40,13,3
14807,40,12,4
14823,40,12,4
14839,40,12,4
14856,40,12,4
14873,40,12,4
14889,40,12,4
14906,40,12,4
14922,40,13,3
14940,40,12,4
14956,40,12,4
14972,40,12,4
14989,40,13,3
15006,40,12,4
15023,40,12,4
15039,40,12,4
15055,40,13,3
15073,40,12,4
15089,40,12,4
15106,40,12,4
15122,40,13,3
15139,40,12,4
15156,40,12,4
15172,40,12,4
15188,40,13,3
15206,40,12,4
15222,40,12,4
15239,40,12,4
15255,40,13,3
15272,40,12,4
15289,40,12,4
15305,40,12,4
15322,40,13,3
15339,40,12,4
15355,40,12,4
15372,40,12,4
15388,40,13,3
15406,40,12,4
15422,40,12,4
15438,40,12,4
15455,40,13,3
15472,40,13,3
15489,40,13,3
15505,40,13,3
15521,40,13,3
15539,40,13,3
15555,40,13,3
15571,40,13,3
15588,40,13,3
15605,40,13,3
15622,40,13,3
15638,40,13,3
15654,40,13,3
15672,40,13,3
15688,40,13,3
15705,40,13,3
15721,40,13,3
15738,40,13,3
15755,40,13,3
15771,40,13,3
15788,40,13,3
15805,40,13,3
15821,40,13,3
15838,40,13,3
15854,40,13,3
15872,40,13,3
15888,40,13,3
15904,40,13,3
15921,40,13,3
15938,40,13,3
15954,40,13,3
15971,40,13,3
15987,40,13,3
16005,40,12,4
16021,40,12,4
16037,40,12,4
16054,40,13,3
16071,40,12,4
16088,40,12,4
16104,40,12,4
16120,40,13,3
16138,40,12,4
16154,40,12,4
16171,40,12,4
16187,40,13,3
16204,40,12,4
16221,40,12,4
16237,40,12,4
16253,40,13,3
16271,40,12,4
16287,40,13,3
16304,40,12,4
16320,40,13,3
16337,40,13,3
16354,40,13,3
16370,40,13,3
16387,40,13,3
16404,40,13,3
16420,40,12,4
16437,40,12,4
16453,40,13,3
16471,40,12,4
16487,40,12,4
16503,40,12,4
16520,40,13,3
16537,40,12,4
16553,40,12,4
16570,40,12,4
16586,40,13,3
16604,40,12,4
16620,40,12,4
16636,40,12,4
16653,40,12,4
16670,40,12,4
16687,40,12,4
16703,40,12,4
16719,40,12,4
16737,40,12,4
16753,40,12,4
16770,40,12,4
16786,40,12,4
16803,40,12,4
16820,40,12,4
16836,40,12,4
16852,40,12,4
16870,40,12,4
16886,40,12,4
16903,40,12,4
16919,40,13,3
16936,40,12,4
16953,40,12,4
16969,40,12,4
16986,40,13,3
17003,40,12,4
17019,40,12,4
17036,40,12,4
17052,40,13,3
17070,40,12,4
17086,40,12,4
17102,40,12,4
17119,40,13,3
17136,40,12,4
17153,40,12,4
17169,40,12,4
17185,40,13,3
17203,40,12,4
17219,40,12,4
17235,40,12,4
17252,40,13,3
17269,40,12,4
17286,40,12,4
17302,40,12,4
17318,40,13,3
17336,40,12,4
17352,40,12,4
17369,40,12,4
17385,40,13,3
17402,40,12,4
17419,40,12,4
17435,40,12,4
17452,40,12,4
17469,40,13,3
17485,40,13,3
17502,40,13,3
17518,40,13,3
17536,40,13,3
17552,40,13,3
17568,40,13,3
17585,40,13,3
17602,40,13,3
17618,40,13,3
17635,40,13,3
17651,40,13,3
17669,40,13,3
17685,40,13,3
17701,40,13,3
17718,40,13,3
17735,40,13,3
17752,40,13,3
17768,40,13,3
17784,40,13,3
17802,40,13,3
17818,40,13,3
17835,40,13,3
17851,40,14,2
17868,40,13,3
17885,40,13,3
17901,40,13,3
17917,40,13,3
17935,40,14,2
17951,40,14,2
17968,40,14,2
17984,40,14,2
18001,40,14,2
18018,40,14,2
18034,40,14,2
18051,40,14,2
18068,40,14,2
18084,40,14,2
18101,40,14,2
18117,40,13,3
18135,40,14,2
18151,40,14,2
18167,40,14,2
18184,40,14,2
18201,40,14,2
18217,40,13,3
18234,40,14,2
18250,40,14,2
18268,40,14,2
18284,40,14,2
18300,40,14,2
18317,40,13,3
18334,40,14,2
18351,40,14,2
18367,40,14,2
18383,40,14,2
18401,40,14,2
18417,40,13,3
18434,40,14,2
18450,40,13,3
18467,40,13,3
18484,40,13,3
18500,40,13,3
18516,40,13,3
18534,40,13,3
18550,40,13,3
18567,40,13,3
18583,40,13,3
18600,40,13,3
18617,40,13,3
18633,40,13,3
18650,40,13,3
18667,40,13,3
18683,40,13,3
18700,40,13,3
18716,40,13,3
18734,40,13,3
18750,40,13,3
18766,40,13,3
18783,40,13,3
18800,40,13,3
18817,40,13,3
18833,40,13,3
18849,40,13,3
18867,40,13,3
18883,40,13,3
18899,40,13,3
18916,40,13,3
18933,40,13,3
18950,40,13,3
18966,40,13,3
18982,40,13,3
19000,40,13,3
19016,40,13,3
19033,40,13,3
19049,40,13,3
19066,40,12,4
19083,40,12,4
19099,40,12,4
19116,40,13,3
19133,40,12,4
19149,40,12,4
19166,40,12,4
19182,40,13,3
19200,40,12,4
19216,40,12,4
19232,40,12,4
19249,40,12,4
19266,40,12,4
19282,40,12,4
19299,40,12,4
19315,40,13,3
19333,40,12,4
19349,40,12,4
19365,40,12,4
19382,40,13,3
19399,40,12,4
19416,40,12,4
19432,40,12,4
19448,40,13,3
19466,40,12,4
19482,40,12,4
19499,40,12,4
19515,40,13,3
19532,40,13,3
19549,40,13,3
19565,40,13,3
19581,40,13,3
19599,40,13,3
19615,40,13,3
19632,40,13,3
19648,40,13,3
19665,40,12,4
19682,40,13,3
19698,40,13,3
19715,40,13,3
19732,40,13,3
19748,40,12,4
19765,40,12,4
19781,40,13,3
19799,40,12,4
19815,40,12,4
19831,40,12,4
19848,40,13,3
19865,40,12,4
19881,40,12,4
19898,40,12,4
19914,40,13,3
19932,40,13,3
19948,40,13,3
19964,40,13,3
19981,40,13,3
19998,40,13,3
20015,40,13,3
20031,40,13,3
20047,40,13,3
20065,40,13,3
20081,40,13,3
20098,40,13,3
20114,40,13,3
20131,40,13,3
20148,40,13,3
20164,40,13,3
20180,40,13,3
20198,40,13,3
20214,40,13,3
20231,40,13,3
20247,40,14,2
20264,40,14,2
20281,40,13,3
20297,40,13,3
20314,40,13,3
20331,40,13,3
20347,40,13,3
20364,40,13,3
20380,40,13,3
20398,40,13,3
20414,40,13,3
20430,40,13,3
20447,40,13,3
20464,40,13,3
20481,40,13,3
20497,40,13,3
20513,40,13,3
20531,40,13,3
20547,40,13,3
20563,40,13,3
20580,40,13,3
20597,40,13,3
20614,40,13,3
20630,40,13,3
20646,40,14,2
20664,40,14,2
20680,40,14,2
20697,40,14,2
20713,40,14,2
20730,40,14,2
20747,40,14,2
20763,40,14,2
20780,40,14,2
20797,40,14,2
20813,40,14,2
20830,40,14,2
20846,40,14,2
20864,40,14,2
20880,40,14,2
20896,40,14,2
20913,40,14,2
20930,40,14,2
20946,40,14,2
20963,40,14,2
20979,40,14,2
20997,40,14,2
21013,40,14,2
21029,40,14,2
21046,40,14,2
21063,40,14,2
21080,40,14,2
21096,40,14,2
21112,40,14,2
21130,40,14,2
21146,40,14,2
21163,40,14,2
21179,40,13,3
21196,40,14,2
21213,40,14,2
21229,40,14,2
21245,40,14,2
21263,40,14,2
21279,40,13,3
21296,40,14,2
21312,40,14,2
21329,40,14,2
21346,40,14,2
21362,40,14,2
21379,40,14,2
21396,40,14,2
21412,40,14,2
21429,40,14,2
21445,40,14,2
21463,40,14,2
21479,40,14,2
21495,40,14,2
21512,40,14,2
21529,40,14,2
21545,40,14,2
21562,40,14,2
21579,40,14,2
21596,40,14,2
21612,40,14,2
21628,40,14,2
21645,40,14,2
21662,40,14,2
21679,40,14,2
21695,40,14,2
21711,40,14,2
21729,40,14,2
21745,40,14,2
21762,40,14,2
21778,40,14,2
21795,40,14,2
21812,40,14,2
21828,40,14,2
21844,40,14,2
21862,40,14,2
21878,40,14,2
21895,40,14,2
21911,40,14,2
21928,40,14,2
21945,40,14,2
21961,40,14,2
21978,40,14,2
21995,40,14,2
22011,40,14,2
22028,40,14,2
22044,40,14,2
22062,40,14,2
22078,40,14,2
22094,40,13,3
22111,40,14,2
22128,40,13,3
22145,40,13,3
22161,40,14,2
22177,40,14,2
22195,40,13,3
22211,40,13,3
22227,40,13,3
22244,40,14,2
22261,40,13,3
22278,40,13,3
22294,40,13,3
22310,40,14,2
22328,40,13,3
22344,40,13,3
22361,40,13,3
22377,40,14,2
22394,40,13,3
22411,40,13,3
22427,40,13,3
22444,40,14,2
22461,40,13,3
22477,40,13,3
22494,40,13,3
22510,40,14,2
22528,40,13,3
22544,40,13,3
22560,40,13,3
22577,40,14,2
22594,40,13,3
22610,40,13,3
22627,40,13,3
22643,40,14,2
22661,40,13,3
22677,40,13,3
22693,40,13,3
22710,40,13,3
22727,40,13,3
22744,40,13,3
22760,40,13,3
22776,40,13,3
22794,40,13,3
22810,40,13,3
22827,40,13,3
22843,40,13,3
22860,40,13,3
22877,40,13,3
22893,40,13,3
22909,40,13,3
22927,40,13,3
22943,40,13,3
22960,40,13,3
22976,40,13,3
22993,40,13,3
23010,40,13,3
23026,40,13,3
23043,40,13,3
23060,40,13,3
23076,40,13,3
23093,40,13,3
23109,40,13,3
23127,40,13,3
23143,40,13,3
23159,40,13,3
23176,40,13,3
23193,40,13,3
23209,40,13,3
23226,40,13,3
23242,40,13,3
23260,40,12,4
23276,40,13,3
23292,40,13,3
23309,40,13,3
23326,40,13,3
23343,40,13,3
23359,40,13,3
23375,40,12,4
23393,40,12,4
23409,40,12,4
23426,40,12,4
23442,40,12,4
23459,40,12,4
23476,40,12,4
23492,40,12,4
23508,40,12,4
23526,40,12,4
23542,40,12,4
23559,40,12,4
23575,40,12,4
23592,40,12,4
23609,40,12,4
23625,40,12,4
23642,40,12,4
23659,40,12,4
23675,40,12,4
23692,40,12,4
23708,40,12,4
23726,40,12,4
23742,40,12,4
23758,40,12,4
23775,40,12,4
23792,40,12,4
23809,40,12,4
23825,40,12,4
23841,40,12,4
23859,40,12,4
23875,40,12,4
23891,40,12,4
23908,40,12,4
23925,40,12,4
23942,40,12,4
23958,40,12,4
23974,40,12,4
23992,40,12,4
24008,40,12,4
24025,40,12,4
24041,40,12,4
24058,40,12,4
24075,40,12,4
