T1,SP1,Y1,YN1
24923,30,13,3
24939,30,13,3
24955,30,13,3
24973,30,13,3
24989,30,13,3
25006,30,13,3
25022,30,13,3
25039,30,12,4
25056,30,13,3
25072,30,13,3
25089,30,13,3
25106,30,13,3
25122,30,13,3
25139,30,13,3
25155,30,13,3
25172,30,13,3
25189,30,13,3
25205,30,13,3
25222,30,13,3
25239,30,13,3
25255,30,13,3
25272,30,13,3
25288,30,13,3
25306,30,13,3
25322,30,13,3
25338,30,13,3
25355,30,13,3
25372,30,13,3
25389,30,13,3
25405,30,13,3
25421,30,13,3
25439,30,13,3
25455,30,13,3
25472,30,13,3
25488,30,13,3
25505,30,13,3
25522,30,13,3
25538,30,13,3
25554,30,13,3
25572,30,13,3
25588,30,13,3
25605,30,13,3
25621,30,13,3
25638,30,13,3
25655,30,13,3
25671,30,13,3
25688,30,13,3
25705,30,13,3
25721,30,13,3
25738,30,13,3
25754,30,13,3
25772,30,13,3
25788,30,13,3
25804,30,13,3
25821,30,13,3
25838,30,13,3
25854,30,13,3
25871,30,13,3
25887,30,13,3
25905,30,13,3
25921,30,13,3
25937,30,13,3
25954,30,13,3
25971,30,13,3
25988,30,13,3
26004,30,13,3
26020,30,13,3
26038,30,13,3
26054,30,13,3
26071,30,13,3
26087,30,13,3
26104,30,13,3
26121,30,12,4
26137,30,13,3
26153,30,13,3
26171,30,13,3
26187,30,13,3
26204,30,13,3
26220,30,13,3
26237,30,13,3
26254,30,13,3
26270,30,13,3
26287,30,13,3
26304,30,13,3
26320,30,13,3
26337,30,13,3
26353,30,13,3
26371,30,13,3
26387,30,13,3
26403,30,13,3
26420,30,13,3
26437,30,13,3
26454,30,13,3
26470,30,13,3
26486,30,13,3
26504,30,13,3
26520,30,13,3
26536,30,13,3
26553,30,13,3
26570,30,13,3
26587,30,13,3
26603,30,13,3
26619,30,13,3
26637,30,13,3
26653,30,13,3
26670,30,13,3
26686,30,13,3
26703,30,13,3
26720,30,13,3
26736,30,13,3
26753,30,13,3
26770,30,13,3
26786,30,13,3
26803,30,13,3
26819,30,13,3
26836,30,13,3
26853,30,13,3
26869,30,13,3
26886,30,13,3
26903,30,13,3
26919,30,13,3
26936,30,13,3
26952,30,13,3
26970,30,13,3
26986,30,13,3
27002,30,13,3
27019,30,13,3
27036,30,13,3
27053,30,13,3
27069,30,13,3
27085,30,13,3
27103,30,13,3
27119,30,13,3
27136,30,13,3
27152,30,13,3
27169,30,13,3
27186,30,13,3
27202,30,13,3
27218,30,13,3
27236,30,13,3
27252,30,13,3
27269,30,13,3
27285,30,13,3
27302,30,13,3
27319,30,13,3
27335,30,13,3
27352,30,13,3
27369,30,13,3
27385,30,13,3
27402,30,13,3
27418,30,13,3
27436,30,13,3
27452,30,13,3
27468,30,13,3
27485,30,13,3
27502,30,13,3
27518,30,13,3
27535,30,13,3
27551,30,13,3
27569,30,13,3
27585,30,13,3
27601,30,13,3
27618,30,13,3
27635,30,13,3
27652,30,13,3
27668,30,13,3
27684,30,13,3
27702,30,13,3
27718,30,13,3
27735,30,13,3
27751,30,13,3
27768,30,13,3
27785,30,13,3
27801,30,13,3
27817,30,13,3
27835,30,13,3
27851,30,13,3
27868,30,13,3
27884,30,13,3
27901,30,13,3
27918,30,13,3
27934,30,13,3
27951,30,13,3
27968,30,14,2
27984,30,13,3
28001,30,13,3
28017,30,14,2
28035,30,14,2
28051,30,13,3
28067,30,14,2
28084,30,13,3
28101,30,13,3
28118,30,13,3
28134,30,13,3
28150,30,13,3
28168,30,14,2
28184,30,13,3
28200,30,13,3
28217,30,14,2
28234,30,13,3
28251,30,13,3
28267,30,13,3
28283,30,13,3
28301,30,13,3
28317,30,13,3
28334,30,13,3
28350,30,13,3
28367,30,14,2
28384,30,13,3
28400,30,13,3
28417,30,13,3
28434,30,13,3
28450,30,13,3
28467,30,13,3
28483,30,13,3
28500,30,13,3
28517,30,13,3
28533,30,13,3
28550,30,13,3
28567,30,13,3
28583,30,13,3
28600,30,13,3
28616,30,13,3
28634,30,13,3
28650,30,13,3
28666,30,13,3
28683,30,13,3
28700,30,13,3
28717,30,13,3
28733,30,13,3
28749,30,13,3
28767,30,13,3
28783,30,13,3
28800,30,13,3
28816,30,13,3
28833,30,13,3
28850,30,13,3
28866,30,13,3
28882,30,13,3
28900,30,13,3
28916,30,13,3
28933,30,14,2
28949,30,14,2
28966,30,14,2
28983,30,14,2
28999,30,13,3
29016,30,13,3
29033,30,13,3
29049,30,13,3
29066,30,13,3
29082,30,13,3
29100,30,14,2
29116,30,13,3
29132,30,13,3
29149,30,14,2
29166,30,14,2
29182,30,13,3
29199,30,14,2
29215,30,14,2
29233,30,14,2
29249,30,13,3
29265,30,13,3
29282,30,14,2
29299,30,13,3
29316,30,13,3
29332,30,14,2
29348,30,13,3
29366,30,14,2
29382,30,13,3
29399,30,13,3
29415,30,13,3
29432,30,13,3
29449,30,13,3
29465,30,13,3
29481,30,13,3
29499,30,13,3
29515,30,13,3
29532,30,13,3
29548,30,13,3
29565,30,13,3
29582,30,13,3
29598,30,13,3
29615,30,13,3
29632,30,13,3
29648,30,13,3
29665,30,13,3
29681,30,13,3
29699,30,13,3
29715,30,13,3
29731,30,13,3
29748,30,13,3
29765,30,13,3
29782,30,13,3
29798,30,13,3
29814,30,13,3
29832,30,13,3
29848,30,13,3
29864,30,13,3
29881,30,13,3
29898,30,13,3
29915,30,13,3
29931,30,13,3
29947,30,13,3
29965,30,13,3
29981,30,13,3
29998,30,13,3
30014,30,13,3
30031,30,13,3
30048,30,13,3
30064,30,13,3
30081,30,13,3
30098,30,13,3
30114,30,13,3
30131,30,13,3
30147,30,13,3
30164,30,13,3
30181,30,13,3
30197,30,13,3
30214,30,13,3
30231,30,13,3
30247,30,13,3
30264,30,13,3
30280,30,13,3
30298,30,13,3
30314,30,13,3
30330,30,13,3
30347,30,13,3
30364,30,13,3
30381,30,13,3
30397,30,13,3
30413,30,13,3
30431,30,13,3
30447,30,13,3
30464,30,13,3
30480,30,13,3
30497,30,13,3
30514,30,13,3
30530,30,13,3
30546,30,13,3
30564,30,13,3
30580,30,13,3
30597,30,13,3
30613,30,13,3
30630,30,13,3
30647,30,13,3
30663,30,13,3
30680,30,13,3
30697,30,13,3
30713,30,13,3
30730,30,13,3
30746,30,13,3
30764,30,13,3
30780,30,13,3
30796,30,13,3
30813,30,13,3
30830,30,13,3
30846,30,13,3
30863,30,13,3
30879,30,13,3
30897,30,13,3
30913,30,13,3
30929,30,13,3
30946,30,13,3
30963,30,13,3
30980,30,13,3
30996,30,13,3
31012,30,13,3
31030,30,13,3
31046,30,13,3
31063,30,13,3
31079,30,13,3
31096,30,13,3
31113,30,13,3
31129,30,13,3
31145,30,13,3
31163,30,13,3
31179,30,13,3
31196,30,13,3
31212,30,13,3
31229,30,13,3
31246,30,13,3
31262,30,13,3
31279,30,13,3
31296,30,13,3
31312,30,13,3
31329,30,13,3
31345,30,13,3
31363,30,13,3
31379,30,13,3
31395,30,13,3
31412,30,13,3
31429,30,13,3
31446,30,13,3
31462,30,13,3
31478,30,13,3
31496,30,13,3
31512,30,13,3
31528,30,13,3
31545,30,13,3
31562,30,13,3
31579,30,13,3
31595,30,13,3
31611,30,13,3
31629,30,13,3
31645,30,13,3
31662,30,13,3
31678,30,13,3
31695,30,13,3
31712,30,13,3
31728,30,13,3
31745,30,13,3
31762,30,13,3
31778,30,13,3
31795,30,13,3
31811,30,13,3
31828,30,13,3
31845,30,13,3
31861,30,13,3
31878,30,13,3
31895,30,13,3
31911,30,13,3
31928,30,13,3
31944,30,13,3
31962,30,13,3
31978,30,13,3
31994,30,13,3
32011,30,13,3
32028,30,13,3
32045,30,13,3
32061,30,12,4
32077,30,13,3
32095,30,13,3
32111,30,13,3
32128,30,13,3
32144,30,13,3
32161,30,12,4
32178,30,13,3
32194,30,13,3
32210,30,13,3
32228,30,13,3
32244,30,13,3
32261,30,13,3
32277,30,13,3
32294,30,13,3
32311,30,13,3
32327,30,13,3
32344,30,13,3
32361,30,13,3
32377,30,13,3
32394,30,13,3
32410,30,13,3
32428,30,13,3
32444,30,13,3
32460,30,13,3
32477,30,13,3
32494,30,13,3
32510,30,13,3
32527,30,13,3
32543,30,13,3
32561,30,13,3
32577,30,13,3
32593,30,13,3
32610,30,13,3
32627,30,13,3
32644,30,13,3
32660,30,13,3
32676,30,13,3
32694,30,13,3
32710,30,13,3
32727,30,13,3
32743,30,13,3
32760,30,13,3
32777,30,13,3
32793,30,13,3
32809,30,13,3
32827,30,13,3
32843,30,13,3
32860,30,13,3
32876,30,13,3
32893,30,13,3
32910,30,13,3
32926,30,13,3
32943,30,13,3
32960,30,13,3
32976,30,13,3
32993,30,13,3
33009,30,13,3
33027,30,13,3
33043,30,13,3
33059,30,13,3
33076,30,13,3
33093,30,13,3
33110,30,13,3
33126,30,13,3
33142,30,12,4
33160,30,13,3
33176,30,13,3
33192,30,13,3
33209,30,13,3
33226,30,13,3
33243,30,12,4
33259,30,13,3
33275,30,13,3
33293,30,13,3
33309,30,13,3
33326,30,13,3
33342,30,12,4
33359,30,13,3
33376,30,13,3
33392,30,13,3
33409,30,13,3
33426,30,13,3
33442,30,12,4
33459,30,13,3
33475,30,13,3
33492,30,13,3
33509,30,13,3
33525,30,13,3
33542,30,12,4
33559,30,13,3
33575,30,13,3
33592,30,13,3
33608,30,13,3
33626,30,13,3
33642,30,12,4
33658,30,13,3
33675,30,13,3
33692,30,13,3
33709,30,13,3
33725,30,13,3
33741,30,12,4
33759,30,13,3
33775,30,13,3
33792,30,13,3
33808,30,13,3
33825,30,13,3
33842,30,12,4
33858,30,13,3
33874,30,13,3
33892,30,13,3
33908,30,13,3
33925,30,13,3
33941,30,12,4
33958,30,13,3
33975,30,13,3
33991,30,13,3
34008,30,13,3
34025,30,13,3
34041,30,13,3
34058,30,13,3
34074,30,13,3
34092,30,13,3
34108,30,13,3
34124,30,13,3
34141,30,13,3
34158,30,13,3
34174,30,13,3
34191,30,13,3
34207,30,13,3
34225,30,13,3
34241,30,13,3
34257,30,13,3
34274,30,13,3
34291,30,13,3
34308,30,13,3
34324,30,13,3
34340,30,13,3
34358,30,13,3
34374,30,13,3
34391,30,13,3
34407,30,13,3
34424,30,13,3
34441,30,13,3
34457,30,13,3
34473,30,13,3
34491,30,13,3
34507,30,13,3
34524,30,13,3
34540,30,13,3
34557,30,13,3
34574,30,13,3
34590,30,13,3
34607,30,13,3
34624,30,13,3
34640,30,13,3
34657,30,13,3
34673,30,13,3
34691,30,13,3
34707,30,12,4
34723,30,13,3
34740,30,13,3
34757,30,13,3
34774,30,13,3
34790,30,13,3
34806,30,13,3
34824,30,13,3
34840,30,13,3
34856,30,13,3
34873,30,13,3
34890,30,13,3
34907,30,13,3
34923,30,12,4
34939,30,13,3
34957,30,12,4
34973,30,12,4
34990,30,13,3
35006,30,13,3
35023,30,12,4
35040,30,12,4
35056,30,12,4
35073,30,13,3
35090,30,12,4
35106,30,12,4
35123,30,12,4
35139,30,13,3
35156,30,13,3
35173,30,12,4
35189,30,12,4
35206,30,13,3
35223,30,12,4
35239,30,12,4
35256,30,12,4
35272,30,13,3
35290,30,12,4
35306,30,12,4
35322,30,12,4
35339,30,13,3
35356,30,12,4
35373,30,12,4
35389,30,12,4
35405,30,13,3
35423,30,12,4
35439,30,12,4
35456,30,12,4
35472,30,13,3
35489,30,12,4
35506,30,12,4
35522,30,12,4
35538,30,13,3
35556,30,12,4
35572,30,12,4
35589,30,12,4
35605,30,13,3
35622,30,12,4
35639,30,12,4
35655,30,12,4
35672,30,13,3
35689,30,12,4
35705,30,12,4
35722,30,12,4
35738,30,13,3
35756,30,12,4
35772,30,12,4
35788,30,12,4
35805,30,13,3
35822,30,12,4
35838,30,12,4
35855,30,12,4
35871,30,13,3
35889,30,12,4
35905,30,12,4
35921,30,12,4
35938,30,13,3
35955,30,12,4
35972,30,12,4
35988,30,12,4
36004,30,13,3
36022,30,12,4
36038,30,12,4
36055,30,12,4
36071,30,13,3
36088,30,12,4
36105,30,12,4
36121,30,12,4
36137,30,13,3
36155,30,12,4
36171,30,12,4
36188,30,12,4
36204,30,13,3
36221,30,12,4
36238,30,12,4
36254,30,12,4
36271,30,13,3
36288,30,12,4
36304,30,12,4
36321,30,12,4
36337,30,13,3
36355,30,12,4
36371,30,12,4
36387,30,12,4
36404,30,13,3
36421,30,12,4
36438,30,12,4
36454,30,12,4
36470,30,13,3
36488,30,12,4
36504,30,12,4
36520,30,12,4
36537,30,13,3
36554,30,12,4
36571,30,12,4
36587,30,12,4
36603,30,13,3
36621,30,12,4
36637,30,12,4
36654,30,12,4
36670,30,13,3
36687,30,12,4
36704,30,12,4
36720,30,12,4
36737,30,13,3
36754,30,12,4
36770,30,12,4
36787,30,12,4
36803,30,12,4
36820,30,13,3
36837,30,12,4
36853,30,12,4
36870,30,13,3
36887,30,13,3
36903,30,13,3
36920,30,13,3
36936,30,13,3
36954,30,13,3
36970,30,13,3
36986,30,12,4
37003,30,12,4
37020,30,13,3
37037,30,12,4
37053,30,12,4
37069,30,13,3
37087,30,13,3
37103,30,12,4
37120,30,12,4
37136,30,13,3
37153,30,12,4
37170,30,12,4
37186,30,12,4
37202,30,12,4
37220,30,12,4
37236,30,12,4
37253,30,12,4
37269,30,13,3
37286,30,12,4
37303,30,12,4
37319,30,12,4
37336,30,13,3
37353,30,12,4
37369,30,12,4
37386,30,12,4
37402,30,12,4
37420,30,13,3
37436,30,12,4
37452,30,12,4
37469,30,13,3
37486,30,12,4
37502,30,12,4
37519,30,13,3
37535,30,13,3
37553,30,12,4
37569,30,12,4
37585,30,12,4
37602,30,13,3
37619,30,12,4
37636,30,12,4
37652,30,12,4
37668,30,13,3
37686,30,12,4
37702,30,12,4
37719,30,12,4
37735,30,13,3
37752,30,12,4
37769,30,12,4
37785,30,12,4
37801,30,13,3
37819,30,12,4
37835,30,12,4
37852,30,12,4
37868,30,13,3
37885,30,12,4
37902,30,12,4
37918,30,12,4
37935,30,13,3
37952,30,12,4
37968,30,12,4
37985,30,12,4
38001,30,13,3
38019,30,12,4
38035,30,12,4
38051,30,12,4
38068,30,13,3
38085,30,13,3
38102,30,13,3
38118,30,13,3
38134,30,13,3
38152,30,13,3
38168,30,13,3
38184,30,13,3
38201,30,13,3
38218,30,13,3
38235,30,13,3
38251,30,13,3
38267,30,13,3
38285,30,13,3
38301,30,13,3
38318,30,13,3
38334,30,13,3
38351,30,13,3
38368,30,13,3
38384,30,13,3
38401,30,13,3
38418,30,13,3
38434,30,13,3
38451,30,13,3
38467,30,13,3
38484,30,12,4
38501,30,13,3
38517,30,13,3
38534,30,13,3
38551,30,13,3
38567,30,13,3
38584,30,12,4
38600,30,13,3
38618,30,13,3
38634,30,13,3
38650,30,13,3
38667,30,13,3
38684,30,12,4
38701,30,13,3
38717,30,13,3
38733,30,13,3
38751,30,13,3
38767,30,13,3
38784,30,12,4
38800,30,13,3
38817,30,13,3
38834,30,13,3
38850,30,13,3
38866,30,13,3
38884,30,13,3
38900,30,13,3
38917,30,13,3
38933,30,13,3
38950,30,13,3
38967,30,13,3
38983,30,12,4
39000,30,13,3
39017,30,13,3
39033,30,13,3
39050,30,13,3
39066,30,13,3
39084,30,13,3
39100,30,13,3
39116,30,13,3
39133,30,13,3
39150,30,13,3
39166,30,13,3
39183,30,12,4
39199,30,13,3
39217,30,13,3
39233,30,13,3
39249,30,13,3
39266,30,13,3
39283,30,12,4
39300,30,13,3
39316,30,13,3
39332,30,13,3
39350,30,13,3
39366,30,13,3
39383,30,13,3
39399,30,13,3
39416,30,13,3
39433,30,13,3
39449,30,13,3
39465,30,13,3
39483,30,13,3
39499,30,13,3
39516,30,13,3
39532,30,13,3
39549,30,13,3
39566,30,13,3
39582,30,13,3
39599,30,13,3
39616,30,13,3
39632,30,13,3
39649,30,13,3
39665,30,13,3
39683,30,13,3
39699,30,13,3
39715,30,13,3
39732,30,13,3
39749,30,13,3
39766,30,13,3
39782,30,13,3
39798,30,13,3
39816,30,13,3
39832,30,13,3
39848,30,13,3
39865,30,13,3
39882,30,13,3
39899,30,13,3
39915,30,13,3
39931,30,13,3
39949,30,13,3
39965,30,13,3
39982,30,13,3
39998,30,13,3
40015,30,13,3
40032,30,13,3
40048,30,13,3
40065,30,13,3
40082,30,13,3
40098,30,13,3
40115,30,13,3
40131,30,13,3
40148,30,13,3
40165,30,13,3
40181,30,13,3
40198,30,13,3
40215,30,13,3
40231,30,13,3
40248,30,13,3
40264,30,13,3
40282,30,13,3
40298,30,13,3
40314,30,13,3
40331,30,13,3
40348,30,13,3
40365,30,13,3
40381,30,13,3
40397,30,13,3
40415,30,13,3
40431,30,13,3
40448,30,13,3
40464,30,13,3
40481,30,13,3
40498,30,13,3
40514,30,13,3
40530,30,13,3
40548,30,13,3
40564,30,13,3
40581,30,13,3
40597,30,13,3
40614,30,13,3
40631,30,13,3
40647,30,13,3
40664,30,13,3
40681,30,13,3
40697,30,13,3
40714,30,13,3
40730,30,13,3
40748,30,13,3
40764,30,12,4
40780,30,13,3
40797,30,13,3
40814,30,13,3
40830,30,13,3
40847,30,13,3
40863,30,13,3
40881,30,13,3
40897,30,13,3
40913,30,13,3
40930,30,13,3
40947,30,13,3
40964,30,13,3
40980,30,13,3
40996,30,13,3
41014,30,13,3
41030,30,13,3
41047,30,13,3
41063,30,13,3
41080,30,13,3
41097,30,13,3
41113,30,13,3
41129,30,13,3
41147,30,13,3
41163,30,13,3
41180,30,13,3
41196,30,13,3
41213,30,13,3
41230,30,13,3
41246,30,13,3
41263,30,13,3
41280,30,13,3
41296,30,13,3
41313,30,13,3
41329,30,13,3
41347,30,13,3
41363,30,13,3
41379,30,13,3
41396,30,13,3
41413,30,13,3
41430,30,13,3
41446,30,13,3
41462,30,13,3
41480,30,13,3
41496,30,13,3
41512,30,13,3
41529,30,13,3
41546,30,13,3
41563,30,13,3
41579,30,13,3
41595,30,13,3
41613,30,13,3
41629,30,13,3
41646,30,13,3
41662,30,13,3
41679,30,13,3
41696,30,13,3
41712,30,13,3
41729,30,13,3
41746,30,13,3
41762,30,13,3
41779,30,13,3
41795,30,13,3
41812,30,13,3
41829,30,13,3
41845,30,13,3
41862,30,13,3
41879,30,13,3
41895,30,13,3
41912,30,13,3
41928,30,13,3
41946,30,13,3
41962,30,13,3
41978,30,13,3
41995,30,13,3
42012,30,13,3
42029,30,13,3
42045,30,13,3
42061,30,13,3
42079,30,13,3
42095,30,13,3
42112,30,13,3
42128,30,13,3
42145,30,13,3
42162,30,13,3
42178,30,13,3
42194,30,13,3
42212,30,13,3
42228,30,13,3
42245,30,13,3
42261,30,13,3
42278,30,13,3
42295,30,13,3
42311,30,13,3
42328,30,13,3
42345,30,13,3
42361,30,13,3
42378,30,13,3
42394,30,13,3
42412,30,13,3
42428,30,13,3
42444,30,13,3
42461,30,13,3
42478,30,13,3
42494,30,13,3
42511,30,13,3
42527,30,13,3
42545,30,13,3
42561,30,13,3
42577,30,13,3
42594,30,13,3
42611,30,13,3
42628,30,13,3
42644,30,13,3
42660,30,13,3
42678,30,13,3
42694,30,13,3
42711,30,13,3
42727,30,13,3
42744,30,12,4
42761,30,13,3
42777,30,13,3
42793,30,13,3
42811,30,13,3
42827,30,13,3
42844,30,13,3
42860,30,13,3
42877,30,13,3
42894,30,13,3
42910,30,13,3
42927,30,13,3
42944,30,13,3
42960,30,13,3
42977,30,13,3
42993,30,13,3
43011,30,13,3
43027,30,13,3
43043,30,13,3
43060,30,13,3
43077,30,13,3
43094,30,13,3
43110,30,13,3
43126,30,13,3
43144,30,13,3
43160,30,13,3
43176,30,13,3
43193,30,13,3
43210,30,13,3
43227,30,13,3
43243,30,13,3
43259,30,13,3
43277,30,13,3
43293,30,13,3
43310,30,13,3
43326,30,13,3
43343,30,13,3
43360,30,13,3
43376,30,13,3
43393,30,13,3
43410,30,13,3
43426,30,13,3
43443,30,13,3
43459,30,13,3
43476,30,13,3
43493,30,13,3
43509,30,13,3
43526,30,13,3
43543,30,13,3
43559,30,13,3
43576,30,13,3
43592,30,13,3
43610,30,13,3
43626,30,13,3
43642,30,13,3
43659,30,13,3
43676,30,13,3
43693,30,13,3
43709,30,13,3
43725,30,13,3
43743,30,13,3
43759,30,13,3
43776,30,13,3
43792,30,13,3
43809,30,13,3
43826,30,13,3
43842,30,13,3
43858,30,13,3
43876,30,13,3
43892,30,13,3
43909,30,13,3
43925,30,13,3
43942,30,13,3
43959,30,13,3
43975,30,13,3
43992,30,13,3
44009,30,13,3
44025,30,12,4
44042,30,13,3
44058,30,13,3
44076,30,13,3
44092,30,13,3
44108,30,13,3
44125,30,12,4
44142,30,13,3
44158,30,13,3
44175,30,13,3
44191,30,13,3
44209,30,13,3
44225,30,13,3
44241,30,13,3
44258,30,13,3
44275,30,13,3
44292,30,13,3
44308,30,13,3
44324,30,12,4
44342,30,13,3
44358,30,13,3
44375,30,13,3
44391,30,13,3
44408,30,13,3
44425,30,12,4
44441,30,13,3
44457,30,13,3
44475,30,13,3
44491,30,13,3
44508,30,13,3
44524,30,12,4
44541,30,13,3
44558,30,13,3
44574,30,13,3
44591,30,13,3
44608,30,13,3
44624,30,12,4
44641,30,13,3
44657,30,13,3
44675,30,13,3
44691,30,13,3
44707,30,13,3
44724,30,13,3
44741,30,13,3
44758,30,13,3
44774,30,13,3
44790,30,13,3
44808,30,13,3
44824,30,13,3
44840,30,13,3
44857,30,13,3
44874,30,13,3
44891,30,13,3
44907,30,13,3
44923,30,13,3
44941,30,13,3
44957,30,13,3
44974,30,13,3
44990,30,13,3
45007,30,13,3
45024,30,13,3
45040,30,13,3
45057,30,13,3
45074,30,13,3
45090,30,13,3
45107,30,13,3
45123,30,13,3
45140,30,13,3
45157,30,13,3
45173,30,13,3
45190,30,13,3
45207,30,13,3
45223,30,13,3
45240,30,13,3
45256,30,13,3
45274,30,13,3
45290,30,13,3
45306,30,13,3
45323,30,13,3
45340,30,13,3
45357,30,13,3
45373,30,13,3
45389,30,13,3
45407,30,13,3
45423,30,13,3
45440,30,13,3
45456,30,13,3
45473,30,13,3
45490,30,13,3
45506,30,13,3
45522,30,13,3
45540,30,13,3
45556,30,13,3
45573,30,13,3
45589,30,13,3
45606,30,12,4
45623,30,13,3
45639,30,13,3
45656,30,13,3
45673,30,13,3
45689,30,13,3
45706,30,12,4
45722,30,13,3
45740,30,13,3
45756,30,13,3
45772,30,13,3
45789,30,13,3
45806,30,12,4
45822,30,13,3
45839,30,13,3
45855,30,13,3
45873,30,13,3
45889,30,13,3
45905,30,12,4
45922,30,13,3
45939,30,13,3
45956,30,13,3
45972,30,13,3
45988,30,13,3
46006,30,13,3
46022,30,13,3
46039,30,13,3
46055,30,13,3
46072,30,13,3
46089,30,13,3
46105,30,12,4
46121,30,13,3
46139,30,13,3
46155,30,13,3
46172,30,13,3
46188,30,13,3
46205,30,12,4
46222,30,13,3
46238,30,13,3
46255,30,13,3
46272,30,13,3
46288,30,13,3
46305,30,12,4
46321,30,13,3
46339,30,13,3
46355,30,13,3
46371,30,13,3
46388,30,13,3
46405,30,12,4
46422,30,13,3
46438,30,13,3
46454,30,13,3
46472,30,12,4
46488,30,13,3
46504,30,13,3
46521,30,13,3
46538,30,13,3
46555,30,13,3
46571,30,12,4
46587,30,13,3
46605,30,13,3
46621,30,13,3
46638,30,13,3
46654,30,13,3
46671,30,13,3
46688,30,12,4
46704,30,12,4
46721,30,12,4
46738,30,13,3
46754,30,13,3
46771,30,13,3
46787,30,12,4
46804,30,12,4
46821,30,12,4
46837,30,13,3
46854,30,13,3
46871,30,13,3
46887,30,13,3
46904,30,12,4
46920,30,12,4
46938,30,12,4
46954,30,13,3
46970,30,13,3
46987,30,13,3
47004,30,13,3
47021,30,12,4
47037,30,12,4
47053,30,12,4
47071,30,12,4
47087,30,12,4
47104,30,12,4
47120,30,12,4
47137,30,12,4
47154,30,12,4
47170,30,12,4
47186,30,12,4
47204,30,12,4
47220,30,12,4
47237,30,12,4
47253,30,12,4
47270,30,12,4
47287,30,12,4
47303,30,12,4
47320,30,12,4
47337,30,12,4
47353,30,12,4
47370,30,12,4
47386,30,12,4
47404,30,12,4
47420,30,12,4
47436,30,13,3
47453,30,12,4
47470,30,13,3
47486,30,12,4
47503,30,12,4
47519,30,13,3
47537,30,12,4
47553,30,12,4
47569,30,12,4
47586,30,12,4
47603,30,12,4
47620,30,12,4
47636,30,12,4
47652,30,13,3
47670,30,13,3
47686,30,12,4
47703,30,12,4
47719,30,12,4
47736,30,12,4
47753,30,13,3
47769,30,13,3
47785,30,12,4
47803,30,12,4
47819,30,12,4
47836,30,12,4
47852,30,12,4
47869,30,12,4
47886,30,12,4
47902,30,12,4
47919,30,12,4
47936,30,13,3
47952,30,12,4
47969,30,12,4
47985,30,12,4
48003,30,12,4
48019,30,12,4
48035,30,12,4
48052,30,12,4
48069,30,12,4
48086,30,12,4
48102,30,12,4
48118,30,12,4
48136,30,12,4
48152,30,12,4
48168,30,12,4
48185,30,12,4
48202,30,12,4
48219,30,13,3
48235,30,12,4
48251,30,12,4
48269,30,13,3
48285,30,13,3
48302,30,12,4
48318,30,13,3
48335,30,12,4
48352,30,12,4
48368,30,13,3
48385,30,13,3
48402,30,12,4
48418,30,12,4
48435,30,12,4
48451,30,12,4
48468,30,12,4
48485,30,13,3
48501,30,12,4
48518,30,12,4
48535,30,12,4
48551,30,12,4
48568,30,12,4
48584,30,12,4
48602,30,12,4
48618,30,12,4
48634,30,12,4
48651,30,12,4
48668,30,12,4
48685,30,12,4
48701,30,12,4
48717,30,12,4
48735,30,12,4
48751,30,12,4
48768,30,12,4
48784,30,12,4
48801,30,12,4
48818,30,12,4
48834,30,12,4
48850,30,12,4
48868,30,12,4
48884,30,12,4
48901,30,12,4
48917,30,12,4
48934,30,12,4
48951,30,12,4
48967,30,12,4
48984,30,12,4
49001,30,12,4
49017,30,12,4
49034,30,12,4
49050,30,12,4
49068,30,12,4
49084,30,12,4
49100,30,12,4
49117,30,12,4
49134,30,12,4
49150,30,12,4
49167,30,12,4
49183,30,12,4
49201,30,12,4
49217,30,12,4
49233,30,12,4
49250,30,12,4
49267,30,12,4
49284,30,12,4
49300,30,12,4
49316,30,12,4
49334,30,12,4
49350,30,12,4
49367,30,12,4
49383,30,12,4
49400,30,12,4
49417,30,12,4
49433,30,12,4
49449,30,12,4
49467,30,12,4
49483,30,12,4
49500,30,12,4
49516,30,12,4
49533,30,12,4
49550,30,12,4
49566,30,12,4
49583,30,12,4
49600,30,12,4
49616,30,12,4
49633,30,12,4
49649,30,12,4
49667,30,12,4
49683,30,12,4
49699,30,12,4
49716,30,12,4
49733,30,12,4
49750,30,12,4
49766,30,12,4
49782,30,12,4
49800,30,12,4
49816,30,12,4
49832,30,12,4
49849,30,12,4
49866,30,12,4
49883,30,12,4
49899,30,12,4
49915,30,12,4
49933,30,12,4
49949,30,12,4
49966,30,12,4
49982,30,12,4
49999,30,12,4
50016,30,12,4
50032,30,12,4
50049,30,12,4
50066,30,12,4
50082,30,12,4
50099,30,12,4
50115,30,12,4
50132,30,12,4
50149,30,12,4
50165,30,12,4
50182,30,12,4
50199,30,12,4
50215,30,12,4
50232,30,12,4
50248,30,12,4
50266,30,12,4
50282,30,12,4
50298,30,12,4
50315,30,12,4
50332,30,12,4
50349,30,12,4
50365,30,12,4
50381,30,12,4
50399,30,12,4
50415,30,12,4
50432,30,12,4
50448,30,12,4
50465,30,12,4
50482,30,12,4
50498,30,12,4
50514,30,12,4
50532,30,12,4
50548,30,12,4
50565,30,12,4
50581,30,12,4
50598,30,12,4
50615,30,12,4
50631,30,12,4
50648,30,13,3
50665,30,12,4
50681,30,12,4
50698,30,12,4
50714,30,13,3
50732,30,12,4
50748,30,12,4
